FIPS,Deaths
20069,3
20071,2
20073,3
20075,0
20077,4
20079,16
20081,-1
20083,2
20085,3
20087,15
20089,3
20091,184
20093,3
20095,6
20097,1
20099,12
20101,1
20103,40
20105,1
20107,9
20109,3
20111,8
20115,6
20117,7
20113,17
20119,2
20121,22
20123,-2
20125,35
20127,1
20129,1
20131,1
20133,16
20135,1
20137,6
20139,12
20141,2
20143,0
80020,0
20145,2
20147,4
20149,12
20151,2
20153,0
20155,30
20157,2
20159,3
20161,16
20163,0
20165,2
20167,4
20169,48
20171,5
20173,275
20175,8
20177,107
20179,1
20181,1
20183,0
20185,7
20187,0
20189,3
20191,10
20193,2
20195,0
90020,0
20197,5
20199,0
20201,3
20203,0
20205,17
20207,5
20209,85
21001,23
21003,29
21005,26
21007,12
21009,56
21011,9
21013,40
21015,75
21017,21
21019,31
21021,11
21023,3
21025,21
21027,21
21029,56
21031,13
21033,19
21035,9
21037,31
21039,3
21041,8
21043,26
21045,18
21047,24
21049,11
21051,15
21053,2
21055,14
21057,7
21059,84
21061,8
21063,5
21065,1
21067,115
21069,12
21071,46
21073,33
21075,2
21077,12
21079,13
21081,17
21083,33
21085,37
21087,16
21089,23
21091,2
21093,130
21095,48
21097,17
21099,17
21101,28
21103,16
21105,9
21107,57
21109,18
21111,395
21113,31
21115,14
21117,93
21119,13
21121,17
21123,22
21125,56
21127,18
21129,5
21131,11
21133,24
21135,22
21137,39
21139,23
21141,17
21143,7
21151,53
21153,6
21155,10
21157,22
21159,15
21161,34
21145,58
21147,25
21149,13
21163,12
21165,7
21167,25
21169,17
21171,18
21173,25
21175,6
21177,31
21179,38
21181,10
21183,28
21185,11
21187,12
21189,1
21191,15
21193,23
21195,87
21197,10
21199,81
21201,2
21203,9
21205,8
21207,13
21209,19
21211,35
21213,20
21215,12
21217,35
21219,6
21221,8
21223,10
90021,0
21225,17
21227,86
21229,10
21231,13
21233,16
21235,33
21237,6
21239,10
22001,57
22003,23
22005,79
22007,20
22009,58
22011,47
22013,16
22015,103
22017,221
22019,187
22021,10
22023,3
22025,10
22027,8
22029,19
22031,31
22033,363
22035,6
22037,33
22039,48
22041,33
22043,22
22045,72
22047,27
22049,14
22051,276
22053,30
22059,10
22055,127
22057,109
22061,23
22063,171
22065,13
22067,43
22069,49
22071,201
22073,138
80022,0
22075,14
22077,10
22079,147
22081,10
22083,25
22085,29
22087,48
22089,34
22091,8
22093,20
22095,34
22097,93
22099,45
22101,87
22103,204
22105,219
22107,1
22109,124
90022,0
22111,28
22113,70
22115,60
22117,84
22119,35
22121,16
22123,7
22125,6
22127,15
23001,31
23003,34
23005,45
23007,13
23009,14
23011,35
23013,8
23015,4
80023,0
23017,21
23019,95
23021,6
23023,3
23025,22
90023,0
23027,14
23029,5
23031,29
24001,42
24003,172
24005,374
24510,313
24009,23
24011,26
24013,55
24015,50
24017,69
24019,30
24021,57
24023,16
24025,84
24027,45
24029,10
24031,192
24033,268
24035,27
24039,17
24037,41
24041,17
90024,-1
24043,124
24045,72
24047,21
25001,55
25003,41
25005,176
25009,165
25011,9
25013,169
25015,28
25017,205
25021,89
25023,115
25025,101
90025,-1
25027,232
26001,16
26003,3
26005,64
26007,14
26009,11
26011,6
26013,12
26015,25
