FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
24027,Howard County,MD,74.3,246802.0
49009,Daggett County,UT,45.7,736.0
13123,Gilmer County,GA,7.1,25438.0
54097,Upshur County,WV,5.7,19274.0
05109,Pike County,AR,29.8,8406.0
05131,Sebastian County,AR,28.4,97154.0
20129,Morton County,KS,29.3,1964.0
51510,Alexandria city,VA,27.1,130736.0
37153,Richmond County,NC,39.4,34516.0
27073,Lac qui Parle County,MN,56.5,5259.0
27069,Kittson County,MN,53.4,3351.0
20071,Greeley County,KS,51.8,899.0
51061,Fauquier County,VA,34.5,54770.0
31181,Webster County,NE,36.0,2727.0
55039,Fond du Lac County,WI,47.3,81450.0
42035,Clinton County,PA,36.1,30943.0
48091,Comal County,TX,0.0,121086.0
19141,O'Brien County,IA,50.7,10467.0
19169,Story County,IA,54.3,81098.0
12107,Putnam County,FL,28.6,58753.0
05089,Marion County,AR,26.4,13660.0
01015,Calhoun County,AL,28.4,89132.0
56029,Park County,WY,41.3,23235.0
19167,Sioux County,IA,42.2,25468.0
13117,Forsyth County,GA,16.1,178574.0
38105,Williams County,ND,25.0,26544.0
19191,Winneshiek County,IA,57.9,16285.0
06005,Amador County,CA,40.8,33742.0
55107,Rusk County,WI,35.4,11295.0
48219,Hockley County,TX,0.0,17109.0
16031,Cassia County,ID,30.0,16443.0
35013,Dona Ana County,NM,46.4,165267.0
31085,Hayes County,NE,18.8,706.0
38059,Morton County,ND,38.6,24114.0
42097,Northumberland County,PA,48.6,73081.0
20103,Leavenworth County,KS,50.7,62600.0
27019,Carver County,MN,59.0,77387.0
18063,Hendricks County,IN,64.3,128279.0
05083,Logan County,AR,33.8,16897.0
21223,Trimble County,KY,36.2,6628.0
72153,Yauco Municipio,PR,48.9,27554.0
37185,Warren County,NC,29.8,16200.0
48413,Schleicher County,TX,0.0,2126.0
19011,Benton County,IA,54.7,19698.0
53021,Franklin County,WA,39.8,64719.0
48173,Glasscock County,TX,0.0,1051.0
19033,Cerro Gordo County,IA,56.6,33623.0
56023,Lincoln County,WY,33.9,14600.0
05053,Grant County,AR,33.5,14245.0
12087,Monroe County,FL,58.2,62977.0
45023,Chester County,SC,33.9,25033.0
47171,Unicoi County,TN,44.1,14568.0
33013,Merrimack County,NH,60.5,122788.0
53019,Ferry County,WA,39.0,6373.0
24009,Calvert County,MD,56.9,71215.0
38043,Kidder County,ND,29.7,1962.0
29035,Carter County,MO,25.7,4603.0
46025,Clark County,SD,52.0,2731.0
48467,Van Zandt County,TX,0.0,43587.0
48343,Morris County,TX,0.0,9531.0
29227,Worth County,MO,35.9,1619.0
27171,Wright County,MN,48.1,100015.0
18177,Wayne County,IN,43.2,51411.0
72019,Barranquitas Municipio,PR,50.7,22753.0
72035,Cayey Municipio,PR,50.8,34804.0
51149,Prince George County,VA,13.8,29911.0
51670,Hopewell city,VA,0.0,16678.0
56001,Albany County,WY,44.5,32627.0
39173,Wood County,OH,46.2,104261.0
47121,Meigs County,TN,53.4,9936.0
55043,Grant County,WI,51.1,40789.0
20083,Hodgeman County,KS,43.1,1383.0
53003,Asotin County,WA,34.3,18058.0
28031,Covington County,MS,36.1,14079.0
04025,Yavapai County,AZ,37.9,197624.0
17007,Boone County,IL,44.9,40407.0
72081,Lares Municipio,PR,55.9,19923.0
35047,San Miguel County,NM,37.9,22517.0
38009,Bottineau County,ND,48.2,4939.0
48279,Lamb County,TX,0.0,9343.0
48439,Tarrant County,TX,0.0,1555283.0
06067,Sacramento County,CA,51.1,1188937.0
36111,Ulster County,NY,59.8,146629.0
05035,Crittenden County,AR,30.5,34983.0
13245,Richmond County,GA,26.3,156465.0
48221,Hood County,TX,0.0,48650.0
51685,Manassas Park city,VA,1.2,13538.0
16083,Twin Falls County,ID,39.3,63074.0
12101,Pasco County,FL,44.8,441832.0
53077,Yakima County,WA,51.9,176923.0
16011,Bingham County,ID,41.9,32589.0
05075,Lawrence County,AR,32.1,12772.0
23017,Oxford County,ME,53.8,47450.0
05125,Saline County,AR,38.3,94180.0
17035,Cumberland County,IL,30.9,8371.0
28073,Lamar County,MS,44.9,47718.0
20093,Kearny County,KS,47.5,2734.0
51111,Lunenburg County,VA,32.7,9892.0
39087,Lawrence County,OH,24.0,46614.0
21079,Garrard County,KY,40.5,13759.0
36019,Clinton County,NY,63.8,66064.0
05067,Jackson County,AR,29.9,13358.0
01011,Bullock County,AL,33.0,7995.0
21073,Franklin County,KY,64.2,40406.0
13161,Jeff Davis County,GA,4.2,11177.0
47031,Coffee County,TN,36.1,42935.0
30065,Musselshell County,MT,30.6,3778.0
01091,Marengo County,AL,33.9,14616.0
55071,Manitowoc County,WI,52.7,62835.0
53005,Benton County,WA,47.2,150118.0
50019,Orleans County,VT,48.2,21804.0
31163,Sherman County,NE,36.9,2361.0
39157,Tuscarawas County,OH,29.7,70996.0
53029,Island County,WA,52.4,69766.0
29189,St. Louis County,MO,49.6,776354.0
26095,Luce County,MI,39.5,5226.0
08059,Jefferson County,CO,3.6,469683.0
55115,Shawano County,WI,47.0,32167.0
30001,Beaverhead County,MT,47.7,7812.0
39153,Summit County,OH,44.2,428820.0
12095,Orange County,FL,49.8,1087498.0
18117,Orange County,IN,51.3,15178.0
29005,Atchison County,MO,50.7,4106.0
27113,Pennington County,MN,45.3,10910.0
16081,Teton County,ID,56.0,9252.0
46093,Meade County,SD,41.1,21993.0
50027,Windsor County,VT,41.3,45228.0
06035,Lassen County,CA,29.1,25291.0
31059,Fillmore County,NE,42.7,4375.0
12033,Escambia County,FL,40.3,252085.0
27147,Steele County,MN,55.0,27631.0
51143,Pittsylvania County,VA,19.7,49230.0
54013,Calhoun County,WV,10.8,5823.0
22001,Acadia Parish,LA,37.0,46040.0
21055,Crittenden County,KY,30.9,6865.0
08065,Lake County,CO,29.8,6521.0
13283,Treutlen County,GA,5.6,5329.0
29029,Camden County,MO,33.6,38231.0
21233,Webster County,KY,36.5,9921.0
48189,Hale County,TX,0.0,24457.0
22067,Morehouse Parish,LA,35.7,18848.0
51159,Richmond County,VA,8.6,7498.0
37055,Dare County,NC,65.0,30088.0
31051,Dixon County,NE,42.1,4193.0
40099,Murray County,OK,39.9,10836.0
40097,Mayes County,OK,33.1,31548.0
27023,Chippewa County,MN,48.4,8953.0
18059,Hancock County,IN,61.8,59938.0
08077,Mesa County,CO,3.8,121401.0
37143,Perquimans County,NC,20.8,10957.0
21217,Taylor County,KY,41.0,19994.0
48383,Reagan County,TX,0.0,2734.0
28153,Wayne County,MS,26.2,15280.0
36007,Broome County,NY,55.2,153683.0
55057,Juneau County,WI,46.5,21357.0
37027,Caldwell County,NC,39.0,65842.0
13249,Schley County,GA,10.9,4003.0
05143,Washington County,AR,39.8,181437.0
51520,Bristol city,VA,48.5,13391.0
20019,Chautauqua County,KS,37.9,2606.0
17075,Iroquois County,IL,40.5,21252.0
39127,Perry County,OH,29.7,27651.0
28005,Amite County,MS,27.7,9803.0
27143,Sibley County,MN,43.4,11450.0
27001,Aitkin County,MN,54.1,13268.0
37041,Chowan County,NC,39.4,11164.0
26089,Leelanau County,MI,76.2,18267.0
18155,Switzerland County,IN,28.3,8103.0
21103,Henry County,KY,48.2,12384.0
34013,Essex County,NJ,52.3,609578.0
45003,Aiken County,SC,36.2,134333.0
46123,Tripp County,SD,32.3,4159.0
13109,Evans County,GA,13.4,7842.0
