FIPS,Deaths
21019,22
21021,10
21023,1
21025,13
21027,11
21029,40
21031,5
21033,15
21035,8
21037,20
21039,2
21041,4
21043,17
21045,12
21047,14
21049,3
21051,11
21053,1
21055,11
21057,5
21059,61
21061,7
21063,2
21065,1
21067,66
21069,7
21071,33
21073,25
21075,2
21077,9
21079,7
21081,9
21083,25
21085,21
21087,7
21089,11
21091,1
21093,76
21095,33
21097,7
21099,14
21101,23
21103,10
21105,8
21107,36
21109,14
21111,330
21113,23
21115,9
21117,70
21119,10
21121,13
21123,11
21125,40
21127,15
21129,3
21131,6
21133,16
21135,19
21137,24
21139,20
21141,13
21143,6
21151,24
21153,4
21155,3
21157,19
21159,10
21161,22
21145,38
21147,15
21149,9
21163,8
21165,4
21167,17
21169,11
21171,15
21173,15
21175,3
21177,22
21179,21
21181,6
21183,21
21185,8
21187,7
21189,2
21191,9
21193,17
21195,56
21197,8
21199,64
21201,1
21203,3
21205,6
21207,11
21209,8
21211,27
21213,11
21215,6
21217,26
21219,5
21221,6
21223,2
90021,0
21225,12
21227,53
21229,7
21231,10
21233,13
21235,20
21237,3
21239,7
22001,49
22003,16
22005,64
22007,20
22009,50
22011,43
22013,11
22015,81
22017,179
22019,156
22021,9
22023,2
22025,9
22027,7
22029,14
22031,29
22033,328
22035,5
22037,28
22039,41
22041,30
22043,21
22045,66
22047,23
22049,9
22051,235
22053,25
22059,9
22055,111
22057,91
22061,22
22063,154
22065,13
22067,37
22069,41
22071,175
22073,119
80022,0
22075,10
22077,9
22079,132
22081,6
22083,21
22085,21
22087,46
22089,29
22091,6
22093,18
22095,25
22097,77
22099,41
22101,75
22103,166
22105,189
22107,0
22109,98
90022,0
22111,23
22113,60
22115,55
22117,70
22119,31
22121,12
22123,5
22125,5
22127,15
23001,23
23003,28
23005,29
23007,5
23009,11
23011,23
23013,5
23015,2
80023,0
23017,11
23019,51
23021,1
23023,2
23025,12
90023,0
23027,10
23029,5
23031,15
24001,26
24003,140
24005,304
24510,277
24009,16
24011,14
24013,45
24015,36
24017,50
24019,22
24021,46
24023,8
24025,66
24027,36
24029,7
24031,157
24033,223
24035,19
24039,10
24037,26
24041,13
90024,-18
24043,90
24045,50
24047,15
25001,45
25003,31
25005,130
25009,118
25011,7
25013,125
25015,25
25017,150
25021,69
25023,84
25025,71
90025,-1
25027,154
26001,11
26003,1
26005,45
26007,10
26009,7
26011,2
26013,10
26015,13
26017,47
26019,6
26021,42
26023,15
26025,66
26027,11
26029,9
26031,16
26033,4
26035,18
26037,20
26039,2
26041,12
26043,1
26045,41
26047,6
26049,162
26051,16
26053,2
26055,19
26057,11
26059,24
26061,11
26063,15
26065,83
26067,9
26069,15
26071,2
26073,20
26075,55
26077,76
26079,9
26081,140
26083,2
26085,3
26087,51
26089,4
26091,34
26093,44
26095,3
26097,3
26099,343
26101,10
26103,12
26105,11
26107,11
26109,7
26111,37
26113,7
26115,51
26117,20
26119,4
26121,71
26123,14
26125,375
26127,11
26129,10
26131,1
26133,7
26135,8
26137,11
26139,77
80026,7
26141,4
26143,12
26145,82
26151,25
26153,0
26155,24
26147,97
26149,17
26157,20
90026,0
26159,35
26161,47
26163,753
26165,11
27001,3
27003,66
27005,12
27007,14
27009,5
27011,0
27013,8
27015,4
27017,8
27019,8
27021,11
27023,1
27025,7
27027,6
27029,2
27031,0
27033,3
27035,17
27037,67
27039,2
27041,10
27043,6
27045,2
27047,13
27049,9
27051,1
27053,170
27055,2
27057,0
27059,10
27061,20
27063,1
27065,5
27067,12
27069,0
27071,5
27073,2
27075,2
27077,1
27079,8
27081,1
27083,4
27087,1
27089,2
27091,2
27085,7
27093,11
27095,9
27097,3
27099,6
27101,1
27103,6
27105,3
27107,0
27109,15
27111,25
27113,3
27115,8
27117,1
27119,8
27121,2
27123,91
27125,1
27127,7
27129,5
27131,23
27133,0
27135,5
27139,28
27141,27
27143,2
27137,40
27145,24
27147,6
27149,1
27151,1
27153,4
27155,0
90027,10
27157,2
27159,6
27161,5
27163,42
27165,2
27167,2
27169,2
27171,32
27173,0
28001,35
28003,23
28005,11
28007,15
28009,12
28011,14
28013,10
28015,10
28017,9
28019,8
28021,5
28023,12
28025,20
28027,22
28029,24
28031,13
28033,115
28035,92
28037,5
28039,29
28041,13
28043,22
28045,35
28047,199
28049,180
28051,15
28053,6
28055,1
28057,24
28059,111
28061,14
28063,5
28065,10
28067,67
28069,12
28071,19
28073,48
28075,68
28077,13
28079,13
28081,52
28083,15
28085,23
28087,35
28089,59
28091,24
28093,25
28095,36
28097,12
28099,25
28101,16
28103,6
28105,26
28107,24
28109,85
28111,16
28113,36
28115,22
28117,21
28119,11
28121,102
28123,23
28125,3
28127,26
28129,15
28131,27
28133,14
28135,10
28137,20
28139,13
28141,22
28143,11
90028,0
28145,16
28147,15
28149,50
28151,22
28153,29
28155,11
28157,6
28159,10
28161,11
28163,17
29001,12
29003,3
29005,0
29007,7
29009,13
29011,11
29013,10
29015,11
29017,6
29019,39
29021,33
29023,27
29025,6
29027,18
29029,33
29031,18
29033,3
29035,4
29037,41
29039,9
29041,0
29043,63
29045,5
29047,41
29049,10
29051,46
29053,5
29055,20
29057,0
29059,13
29061,2
29063,2
29065,16
29067,15
29069,36
29071,30
29073,3
29075,5
29077,189
29079,13
29081,3
29083,11
29085,3
29087,3
29089,4
29091,24
29093,6
29095,226
29097,99
29099,64
29101,17
29103,1
29105,57
29107,15
29109,23
29111,9
29113,20
29115,12
29117,22
29121,5
29123,7
29125,9
29127,13
29119,14
29129,1
29131,20
29133,9
29135,7
29137,0
29139,8
29141,14
29143,9
29145,42
29147,8
29149,7
29151,7
29153,11
29155,11
29157,2
29159,20
29161,45
29163,9
29165,12
29167,15
29169,21
29171,5
29173,2
29175,6
29177,19
29179,2
29181,6
29195,8
29197,1
29199,1
29201,26
29203,4
29205,2
29183,78
29185,6
29187,37
29189,292
29510,105
29186,11
29207,27
29209,37
29211,0
29213,52
29215,17
90029,0
29217,21
29219,19
29221,14
29223,7
29225,32
29227,0
29229,15
30001,6
30003,6
30005,1
30007,6
30009,5
30011,0
30013,41
30015,2
30017,6
30019,1
30021,4
30023,9
30025,2
30027,5
30029,60
30031,10
30033,1
30035,6
30037,1
30039,0
30041,8
30043,1
30045,0
30047,16
30049,14
30051,0
30053,28
30057,0
30055,1
30059,0
30061,9
30063,35
30065,4
30067,7
30069,0
30071,3
30073,0
30075,3
30077,4
30079,0
30081,24
30083,1
30085,3
30087,7
30089,1
30091,2
30093,11
30095,6
30097,0
30099,2
30101,0
30103,0
90030,0
30105,2
30107,4
30109,1
30111,66
31001,3
31003,1
31005,0
31007,0
31009,0
31011,0
31013,-1
31015,0
31017,0
31019,-1
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,-2
31035,0
31037,0
31039,4
31041,1
31043,2
31045,-6
31047,0
31049,-1
31051,0
31053,2
31055,50
31057,0
31059,-2
31061,0
31063,0
31065,0
