Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Virgin Islands,US,2021-05-10 04:30:58,18.3358,-64.8963,3210,27,,,78.0,2992.504754446806,105745.0,,0.8411214953271028,850.0,VIR,98580.1916694634,
Virginia,US,2021-05-10 04:30:58,37.7693,-78.17,666650,10895,,,51.0,7810.304212315619,7158410.0,,1.634290857271432,84000051.0,USA,83866.13631813134,
Washington,US,2021-05-10 04:30:58,47.4009,-121.4905,413980,5564,,,53.0,5436.451963277751,6681774.0,,1.3440262814628725,84000053.0,USA,87746.131166912,
West Virginia,US,2021-05-10 04:30:58,38.4912,-80.9545,156406,2726,,,54.0,8727.297481735593,2815482.0,,1.742899888751071,84000054.0,USA,157101.0636962258,
Wisconsin,US,2021-05-10 04:30:58,44.2685,-89.6165,666180,7652,,,55.0,11441.606723236364,8433387.0,,1.14863850610946,84000055.0,USA,144842.9814747578,
Wyoming,US,2021-05-10 04:30:58,42.756,-107.3025,58623,710,,,56.0,10129.086545522405,734705.0,,1.2111287378673898,84000056.0,USA,126944.89416147309,
Alabama,US,2021-05-11 04:31:00,32.3182,-86.9023,531094,10978,,,1.0,10831.61251309098,4531239.0,,2.0670540431637336,84000001.0,USA,92414.19607867132,
Alaska,US,2021-05-11 04:31:00,61.3707,-152.4044,69117,349,,,2.0,9448.085900388904,2141739.0,,0.5049408973190387,84000002.0,USA,292769.27598438924,
American Samoa,US,2021-05-11 04:31:00,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-11 04:31:00,33.7298,-111.4312,869472,17409,,,4.0,11945.40191629926,9351474.0,,2.0022496411615327,84000004.0,USA,128476.95548542414,
Arkansas,US,2021-05-11 04:31:00,34.9697,-92.3731,337586,5764,,,5.0,11186.478644736371,2999170.0,,1.7074167767620696,84000005.0,USA,99382.5311385365,
California,US,2021-05-11 07:31:18,36.1162,-119.6816,3824113,61326,,,6.0,9686.15964735773,61827671.0,,1.602365374108654,84000006.0,USA,156477.3285471688,
Colorado,US,2021-05-11 04:31:00,39.0598,-105.3111,524190,6357,,,8.0,9102.518330411396,8049062.0,,1.2127282092371088,84000008.0,USA,139771.33176447052,
Connecticut,US,2021-05-11 04:31:00,41.5978,-72.7554,343545,8154,,,9.0,9635.83015897458,8213451.0,,2.3734881893201765,84000009.0,USA,230372.78625816092,
Delaware,US,2021-05-11 04:31:00,39.3185,-75.5071,106252,1641,,,10.0,10911.473416556784,1763297.0,,1.5444415163949856,84000010.0,USA,181080.5287523465,
Diamond Princess,US,2021-05-11 04:31:00,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-11 04:31:00,38.8974,-77.0268,48195,1110,,,11.0,6828.915095876862,1552617.0,,2.303143479614068,84000011.0,USA,219995.63584220453,
Florida,US,2021-05-11 04:31:00,27.7663,-81.6868,2272102,35783,,,12.0,10578.870576541653,28613201.0,,1.5748852824389046,84000012.0,USA,133222.60627364978,
Georgia,US,2021-05-11 04:31:00,33.0406,-83.6431,1110418,20368,,,13.0,10458.451170307522,8474644.0,,1.834264214016704,84000013.0,USA,79818.27605436838,
Grand Princess,US,2021-05-11 04:31:00,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-11 04:31:00,13.4443,144.7937,8043,139,,,66.0,4897.429808377327,146964.0,,1.7282108665920677,316.0,GUM,89487.24037776519,
Hawaii,US,2021-05-11 04:31:00,21.0943,-157.4983,34808,488,,,15.0,2458.4143199385253,1497095.0,,1.4019765571133074,84000015.0,USA,105736.6061338878,
Idaho,US,2021-05-11 04:31:00,44.2405,-114.4788,189128,2061,,,16.0,10583.16289558578,714965.0,,1.0897381667442156,84000016.0,USA,40007.77811663258,
Illinois,US,2021-05-11 04:31:00,40.3495,-88.9861,1356391,24590,,,17.0,10703.9943193642,23347731.0,,1.8128990829340508,84000017.0,USA,184249.2172198455,
Indiana,US,2021-05-11 04:31:00,39.8494,-86.2583,730306,13419,,,18.0,10847.923990589135,10024341.0,,1.837448959751118,84000018.0,USA,148900.99386249913,
Iowa,US,2021-05-11 04:31:00,42.0115,-93.2105,367912,5985,,,19.0,11660.977410960772,1441420.0,,1.626747700537085,84000019.0,USA,45685.83264396669,
Kansas,US,2021-05-11 04:31:00,38.5266,-96.7265,312401,5017,,,20.0,10723.217614029933,1385928.0,,1.6059487645686152,84000020.0,USA,47572.21501012249,
Kentucky,US,2021-05-11 04:31:00,37.6681,-84.6701,449107,6597,,,21.0,10052.369544503368,5190499.0,,1.4689149801717631,84000021.0,USA,116179.02653126136,
Louisiana,US,2021-05-11 04:31:00,31.1695,-91.8678,462868,10438,,,22.0,9956.732864480551,6582773.0,,2.2550705600732823,84000022.0,USA,141601.73584805007,
Maine,US,2021-05-11 04:31:00,44.6939,-69.3819,64219,795,,,23.0,4777.445819558225,2132512.0,,1.2379513851040969,84000023.0,USA,158644.02341297356,
Maryland,US,2021-05-11 04:31:00,39.0639,-76.8021,453401,8861,,,24.0,7499.586481586852,9937355.0,,1.9543406388605231,84000024.0,USA,164371.17081949426,
Massachusetts,US,2021-05-11 04:31:00,42.2302,-71.5301,697872,17698,,,25.0,10125.088084836523,21974857.0,,2.5359951395098244,84000025.0,USA,318822.59608737205,
Michigan,US,2021-05-11 04:31:00,43.3266,-84.5361,964943,19411,,,26.0,9662.128936060664,13159920.0,,2.011621411834689,84000026.0,USA,131772.38845014002,
Minnesota,US,2021-05-11 04:31:00,45.6945,-93.9002,588952,7324,,,27.0,10443.092740802946,8763057.0,,1.2435648405982151,84000027.0,USA,155383.489561021,
Mississippi,US,2021-05-11 04:31:00,32.7416,-89.6787,313675,7234,,,28.0,10539.626880240205,1900335.0,,2.3062086554554875,84000028.0,USA,63852.14584350447,
Missouri,US,2021-05-11 04:31:00,38.4561,-92.2884,597344,9230,,,29.0,9732.806641479134,5371144.0,,1.5451733004767771,84000029.0,USA,87514.57450906145,
Montana,US,2021-05-11 04:31:00,46.9219,-110.4544,109935,1592,,,30.0,10286.046307090905,1336075.0,,1.448128439532451,84000030.0,USA,125009.5903920178,
Nebraska,US,2021-05-11 04:31:00,41.1254,-98.2681,221500,2246,,,31.0,11450.531635518464,2894774.0,,1.013995485327314,84000031.0,USA,149646.50683826784,
Nevada,US,2021-05-11 04:31:00,38.3135,-117.0554,318780,5506,,,32.0,10349.475805770877,3240529.0,,1.7272099880795533,84000032.0,USA,105206.65187087929,
New Hampshire,US,2021-05-11 04:31:00,43.4525,-71.5639,96801,1315,,,33.0,7119.233425338179,1911630.0,,1.3584570407330503,84000033.0,USA,140590.90497907274,
New Jersey,US,2021-05-11 04:31:00,40.2989,-74.521,1008046,25810,,,34.0,11349.070443212766,13930626.0,,2.560399029409372,84000034.0,USA,156837.7393413111,
New Mexico,US,2021-05-11 04:31:00,34.8405,-106.2485,199901,4106,,,35.0,9533.490809217155,3332937.0,,2.0540167382854517,84000035.0,USA,158951.30218057838,
New York,US,2021-05-11 04:31:00,42.1657,-74.9481,2074079,52523,,,36.0,10661.6932498888,52829566.0,,2.532352914233257,84000036.0,USA,271567.58600649005,
North Carolina,US,2021-05-11 04:31:00,35.6301,-79.8064,984251,12790,,,37.0,9384.46907938571,11534687.0,,1.2994652786738343,84000037.0,USA,109978.97232707136,
North Dakota,US,2021-05-11 04:31:00,47.5289,-99.784,108526,1529,,,38.0,14241.098493298445,1536781.0,,1.4088789783093452,84000038.0,USA,201660.88848413905,
Northern Mariana Islands,US,2021-05-11 04:31:00,15.0979,145.6739,170,2,,,69.0,308.28376613956186,17542.0,,1.1764705882352942,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-11 04:31:00,40.3888,-82.7649,1084322,20008,,,39.0,9276.35147273956,12688517.0,,1.8450238951160265,84000039.0,USA,108549.9910172725,
Oklahoma,US,2021-05-11 04:31:00,35.5653,-96.9289,450315,6832,,,40.0,11380.295685765705,4027953.0,,1.5171602100751695,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-11 04:31:00,44.572,-122.0709,191774,2533,,,41.0,4546.845855964941,4798681.0,,1.3208255550804593,84000041.0,USA,113773.83179652976,
Pennsylvania,US,2021-05-11 04:31:00,40.5908,-77.2098,1186648,26545,,,42.0,9269.24714589272,13371581.0,,2.236973390592661,84000042.0,USA,104449.24612886326,
Puerto Rico,US,2021-05-11 04:31:00,18.2208,-66.5901,135726,2384,,,72.0,4249.812286336763,2134286.0,,1.7564799669923228,630.0,PRI,66828.1306850312,
Rhode Island,US,2021-05-11 04:31:00,41.6809,-71.5118,149948,2690,,,44.0,14154.57053827732,4108231.0,,1.793955237815776,84000044.0,USA,387802.741463958,
South Carolina,US,2021-05-11 04:31:00,33.8569,-80.945,584932,9596,,,45.0,11360.739788615176,6253247.0,,1.6405325747266348,84000045.0,USA,121452.59962002162,
South Dakota,US,2021-05-11 04:31:00,44.2998,-99.4388,123310,1981,,,46.0,13938.704065634329,788621.0,,1.6065201524612764,84000046.0,USA,89144.06567954432,
Tennessee,US,2021-05-11 04:31:00,35.7478,-86.6923,854360,12276,,,47.0,12510.44416206118,7740109.0,,1.4368650217706822,84000047.0,USA,113338.8752431846,
Texas,US,2021-05-11 04:31:00,31.0545,-97.5635,2953173,50665,,,48.0,10060.804843281016,23565813.0,,1.7367568221652196,84000048.0,USA,81272.96770186082,
Utah,US,2021-05-11 04:31:00,40.15,-111.8624,400559,2225,,,49.0,12494.206100017527,3340042.0,,0.5554737254686576,84000049.0,USA,104182.33800941872,
Vermont,US,2021-05-11 04:31:00,44.0459,-72.7107,23541,249,,,50.0,3772.662659117388,1627164.0,,1.0577290684337963,84000050.0,USA,260768.0584112861,
Virgin Islands,US,2021-05-11 04:31:00,18.3358,-64.8963,3233,27,,,78.0,3013.9463772979825,105745.0,,0.8351376430559851,850.0,VIR,98580.1916694634,
Virginia,US,2021-05-11 04:31:00,37.7693,-78.17,666986,10902,,,51.0,7814.24070405092,7172384.0,,1.6345170663252302,84000051.0,USA,84029.85219762266,
Washington,US,2021-05-11 04:31:00,47.4009,-121.4905,415705,5586,,,53.0,5459.104940804815,6681774.0,,1.3437413550474495,84000053.0,USA,87746.131166912,
West Virginia,US,2021-05-11 04:31:00,38.4912,-80.9545,156617,2729,,,54.0,8739.071069504902,2825197.0,,1.742467292822618,84000054.0,USA,157643.15092456146,
Wisconsin,US,2021-05-11 04:31:00,44.2685,-89.6165,666401,7652,,,55.0,11445.402386699445,8446408.0,,1.1482575806458877,84000055.0,USA,145066.61647001925,
Wyoming,US,2021-05-11 04:31:00,42.756,-107.3025,58764,710,,,56.0,10153.449017639468,734705.0,,1.2082227213940508,84000056.0,USA,126944.89416147309,
Alabama,US,2021-05-12 04:31:06,32.3182,-86.9023,531404,10985,,,1.0,10837.934934129553,4538757.0,,2.0671654710916743,84000001.0,USA,92567.52498630992,
Alaska,US,2021-05-12 04:31:06,61.3707,-152.4044,69178,351,,,2.0,9456.424416816464,2169062.0,,0.5073867414495938,84000002.0,USA,296504.2478589834,
American Samoa,US,2021-05-12 04:31:06,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-12 04:31:06,33.7298,-111.4312,870155,17428,,,4.0,11954.78543814796,9366325.0,,2.002861559147508,84000004.0,USA,128680.98869622216,
Arkansas,US,2021-05-12 04:31:06,34.9697,-92.3731,337819,5770,,,5.0,11194.199490755527,3000603.0,,1.7080152389297227,84000005.0,USA,99430.01599838823,
California,US,2021-05-12 07:31:16,36.1162,-119.6816,3825546,61370,,,6.0,9689.786373193936,62051055.0,,1.6029148655531322,84000006.0,USA,157042.68271618127,
Colorado,US,2021-05-12 04:31:06,39.0598,-105.3111,525474,6371,,,8.0,9124.81488993418,8068748.0,,1.21242915919722,84000008.0,USA,140113.1776139764,
Connecticut,US,2021-05-12 04:31:06,41.5978,-72.7554,343954,8156,,,9.0,9647.301886215611,8194200.0,,2.371247317955308,84000009.0,USA,229832.82972731232,
Delaware,US,2021-05-12 04:31:06,39.3185,-75.5071,106341,1644,,,10.0,10920.613208128458,1769577.0,,1.5459700397776963,84000010.0,USA,181725.44887672988,
Diamond Princess,US,2021-05-12 04:31:06,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-12 04:31:06,38.8974,-77.0268,48282,1113,,,11.0,6841.242424714736,1554264.0,,2.3052069094072327,84000011.0,USA,220229.0049295146,
Florida,US,2021-05-12 04:31:06,27.7663,-81.6868,2275365,35831,,,12.0,10594.063052359752,28697757.0,,1.5747363609794474,84000012.0,USA,133616.2976574301,
Georgia,US,2021-05-12 04:31:06,33.0406,-83.6431,1111376,20391,,,13.0,10467.474075394755,8483697.0,,1.8347525949813563,84000013.0,USA,79903.54156559457,
Grand Princess,US,2021-05-12 04:31:06,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-12 04:31:06,13.4443,144.7937,8044,139,,,66.0,4898.0387142343925,146964.0,,1.727996021879662,316.0,GUM,89487.24037776519,
Hawaii,US,2021-05-12 04:31:06,21.0943,-157.4983,34870,488,,,15.0,2462.7932468471727,1505981.0,,1.3994837969601377,84000015.0,USA,106364.20523889163,
Idaho,US,2021-05-12 04:31:06,44.2405,-114.4788,189361,2058,,,16.0,10596.201033538233,717166.0,,1.086813018520181,84000016.0,USA,40130.94095626068,
Illinois,US,2021-05-12 04:31:06,40.3495,-88.9861,1357953,24617,,,17.0,10716.320882373577,23388864.0,,1.8128020631052768,84000017.0,USA,184573.8193429342,
Indiana,US,2021-05-12 04:31:06,39.8494,-86.2583,730969,13434,,,18.0,10857.772155065068,10035551.0,,1.837834436207281,84000018.0,USA,149067.50656804242,
Iowa,US,2021-05-12 04:31:06,42.0115,-93.2105,368192,5989,,,19.0,11669.852015961613,1442874.0,,1.6265969928732835,84000019.0,USA,45731.91719993534,
Kansas,US,2021-05-12 04:31:06,38.5266,-96.7265,312401,5017,,,20.0,10723.217614029933,1389036.0,,1.6059487645686152,84000020.0,USA,47678.897640281815,
Kentucky,US,2021-05-12 04:31:06,37.6681,-84.6701,449864,6620,,,21.0,10069.31348825216,5193564.0,,1.4715558479896147,84000021.0,USA,116247.63047787963,
Louisiana,US,2021-05-12 04:31:06,31.1695,-91.8678,463517,10451,,,22.0,9970.693474479618,6610040.0,,2.2547177341931364,84000022.0,USA,142188.27506660868,
Maine,US,2021-05-12 04:31:06,44.6939,-69.3819,64457,797,,,23.0,4795.151360053325,2150060.0,,1.2364832368866066,84000023.0,USA,159949.47225586438,
Maryland,US,2021-05-12 04:31:06,39.0639,-76.8021,453800,8870,,,24.0,7506.186235460693,9949896.0,,1.954605553107096,84000024.0,USA,164578.60819626573,
Massachusetts,US,2021-05-12 04:31:06,42.2302,-71.5301,698427,17698,,,25.0,10133.140312017274,21998550.0,,2.533979929183723,84000025.0,USA,319166.3463911441,
Michigan,US,2021-05-12 04:31:06,43.3266,-84.5361,967611,19513,,,26.0,9688.844047731936,13214417.0,,2.0166161815026906,84000026.0,USA,132318.07564682266,
Minnesota,US,2021-05-12 04:31:06,45.6945,-93.9002,589527,7333,,,27.0,10453.288441515331,8777210.0,,1.2438785670546049,84000027.0,USA,155634.445651773,
Mississippi,US,2021-05-12 04:31:06,32.7416,-89.6787,313942,7240,,,28.0,10548.598205264589,1911161.0,,2.306158462391142,84000028.0,USA,64215.904512845285,
Missouri,US,2021-05-12 04:31:06,38.4561,-92.2884,597754,9244,,,29.0,9739.48696424626,5378931.0,,1.5464555653328962,84000029.0,USA,87641.45176122637,
Montana,US,2021-05-12 04:31:06,46.9219,-110.4544,110107,1593,,,30.0,10302.13945272077,1336765.0,,1.4467745011670463,84000030.0,USA,125074.15010413762,
Nebraska,US,2021-05-12 04:31:06,41.1254,-98.2681,221911,2247,,,31.0,11471.778445912134,2895931.0,,1.0125681016263277,84000031.0,USA,149706.3184188651,
Nevada,US,2021-05-12 04:31:06,38.3135,-117.0554,319250,5509,,,32.0,10364.734773173826,3259498.0,,1.7256068911511355,84000032.0,USA,105822.49730208472,
New Hampshire,US,2021-05-12 04:31:06,43.4525,-71.5639,96933,1318,,,33.0,7128.941370629495,1913223.0,,1.3597020622491824,84000033.0,USA,140708.0622279293,
New Jersey,US,2021-05-12 04:31:06,40.2989,-74.521,1008607,25841,,,34.0,11355.386453115729,13930703.0,,2.562048448999461,84000034.0,USA,156838.60624463108,
New Mexico,US,2021-05-12 04:31:06,34.8405,-106.2485,200037,4108,,,35.0,9539.97679352966,3355720.0,,2.0536200802851474,84000035.0,USA,160037.84762610588,
New York,US,2021-05-12 04:31:06,42.1657,-74.9481,2075539,52565,,,36.0,10669.198302562703,52940107.0,,2.5325951475737147,84000036.0,USA,272135.81616239826,
North Carolina,US,2021-05-12 04:31:06,35.6301,-79.8064,984950,12801,,,37.0,9391.133785732456,11605710.0,,1.2996598812122442,84000037.0,USA,110656.15035119856,
North Dakota,US,2021-05-12 04:31:06,47.5289,-99.784,108652,1532,,,38.0,14257.63258107608,1537178.0,,1.410006258513419,84000038.0,USA,201712.9839829305,
Northern Mariana Islands,US,2021-05-12 04:31:06,15.0979,145.6739,170,2,,,69.0,308.28376613956186,17542.0,,1.1764705882352942,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-12 04:31:06,40.3888,-82.7649,1085733,20022,,,39.0,9288.42254750152,12709623.0,,1.843915585139256,84000039.0,USA,108730.55239496625,
Oklahoma,US,2021-05-12 04:31:06,35.5653,-96.9289,450400,6832,,,40.0,11382.4437934976,4027953.0,,1.5168738898756662,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-12 04:31:06,44.572,-122.0709,192416,2549,,,41.0,4562.067288690594,4838345.0,,1.3247339098619657,84000041.0,USA,114714.24130997264,
Pennsylvania,US,2021-05-12 04:31:06,40.5908,-77.2098,1189316,26594,,,42.0,9290.0876574726,13417390.0,,2.236075189436617,84000042.0,USA,104807.07333836952,
Puerto Rico,US,2021-05-12 04:31:06,18.2208,-66.5901,135726,2384,,,72.0,4249.812286336763,2143974.0,,1.7564799669923228,630.0,PRI,67131.47846975947,
Rhode Island,US,2021-05-12 04:31:06,41.6809,-71.5118,150097,2694,,,44.0,14168.63562090732,4130525.0,,1.7948393372285922,84000044.0,USA,389907.21765290585,
South Carolina,US,2021-05-12 04:31:06,33.8569,-80.945,585219,9596,,,45.0,11366.313996077468,6259582.0,,1.6397280334370552,84000045.0,USA,121575.64005303071,
South Dakota,US,2021-05-12 04:31:06,44.2998,-99.4388,123435,1981,,,46.0,13952.833803759417,788501.0,,1.6048932636610362,84000046.0,USA,89130.50113094422,
Tennessee,US,2021-05-12 04:31:06,35.7478,-86.6923,854918,12292,,,47.0,12518.614989162672,7785961.0,,1.437798712859011,84000047.0,USA,114010.28879920178,
Texas,US,2021-05-12 04:31:06,31.0545,-97.5635,2957139,50719,,,48.0,10070.544157633976,23592660.0,,1.736926476767637,84000048.0,USA,81365.55671476235,
Utah,US,2021-05-12 04:31:06,40.15,-111.8624,400783,2236,,,49.0,12501.193091113482,3342808.0,,0.5579078952949601,84000049.0,USA,104268.61487268392,
Vermont,US,2021-05-12 04:31:06,44.0459,-72.7107,23606,251,,,50.0,3783.0795094144287,1627711.0,,1.0632889943234771,84000050.0,USA,260855.72021301652,
Virgin Islands,US,2021-05-12 04:31:06,18.3358,-64.8963,3233,27,,,78.0,3013.9463772979825,106413.0,,0.8351376430559851,850.0,VIR,99202.9309766193,
Virginia,US,2021-05-12 04:31:06,37.7693,-78.17,667586,10919,,,51.0,7821.270153578242,7181225.0,,1.6355945151635891,84000051.0,USA,84133.43113640776,
Washington,US,2021-05-12 04:31:06,47.4009,-121.4905,416930,5593,,,53.0,5475.191837889252,6716121.0,,1.341472189576188,84000053.0,USA,88197.18149683785,
West Virginia,US,2021-05-12 04:31:06,38.4912,-80.9545,156875,2734,,,54.0,8753.467210000072,2829027.0,,1.7427888446215138,84000054.0,USA,157856.86107222232,
Wisconsin,US,2021-05-12 04:31:06,44.2685,-89.6165,666974,7666,,,55.0,11455.24363178698,8453231.0,,1.1493701403652916,84000055.0,USA,145183.80113883642,
Wyoming,US,2021-05-12 04:31:06,42.756,-107.3025,58835,712,,,56.0,10165.716645443095,736904.0,,1.2101640180164868,84000056.0,USA,127324.84505640516,
Alabama,US,2021-05-13 04:31:15,32.3182,-86.9023,531751,10997,,,1.0,10845.011966711434,4545959.0,,2.068073214718919,84000001.0,USA,92714.4091034705,
Alaska,US,2021-05-13 04:31:15,61.3707,-152.4044,69267,353,,,2.0,9468.590448981266,2173168.0,,0.509622186611229,84000002.0,USA,297065.52570245165,
American Samoa,US,2021-05-13 04:31:15,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-13 04:31:15,33.7298,-111.4312,870624,17430,,,4.0,11961.228881408631,9381204.0,,2.0020123497629285,84000004.0,USA,128885.4065901999,
Arkansas,US,2021-05-13 04:31:15,34.9697,-92.3731,338043,5777,,,5.0,11201.622106670944,3003648.0,,1.7089541863017428,84000005.0,USA,99530.9171834884,
California,US,2021-05-13 07:31:24,36.1162,-119.6816,3827153,61414,,,6.0,9693.853469089803,62201980.0,,1.60339110404341,84000006.0,USA,157424.65312569228,
Colorado,US,2021-05-13 04:31:15,39.0598,-105.3111,526687,6402,,,8.0,9145.878540012947,8088922.0,,1.2155226918454414,84000008.0,USA,140463.49754529467,
Connecticut,US,2021-05-13 04:31:15,41.5978,-72.7554,344141,8161,,,9.0,9652.546905761024,8203926.0,,2.371411717871454,84000009.0,USA,230105.62684013945,
Delaware,US,2021-05-13 04:31:15,39.3185,-75.5071,106455,1644,,,10.0,10932.320356883189,1772113.0,,1.54431449908412,84000010.0,USA,181985.88158937896,
Diamond Princess,US,2021-05-13 04:31:15,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-13 04:31:15,38.8974,-77.0268,48336,1115,,,11.0,6848.893870200312,1560061.0,,2.306769281694803,84000011.0,USA,221050.4017717347,
Florida,US,2021-05-13 04:31:15,27.7663,-81.6868,2278549,35882,,,12.0,10608.88770544122,28779513.0,,1.5747741216010716,84000012.0,USA,133996.95228598805,
Georgia,US,2021-05-13 04:31:15,33.0406,-83.6431,1112297,20432,,,13.0,10476.148496673815,8504690.0,,1.8369194558647557,84000013.0,USA,80101.26374356565,
Grand Princess,US,2021-05-13 04:31:15,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-13 04:31:15,13.4443,144.7937,8061,139,,,66.0,4908.390113804505,147097.0,,1.724351817392383,316.0,GUM,89568.2248567549,
Hawaii,US,2021-05-13 04:31:15,21.0943,-157.4983,34917,489,,,15.0,2466.1127559553406,1509902.0,,1.4004639573846551,84000015.0,USA,106641.1370519369,
Idaho,US,2021-05-13 04:31:15,44.2405,-114.4788,189586,2064,,,16.0,10608.79151010176,718221.0,,1.0886879832899057,84000016.0,USA,40189.97630192522,
Illinois,US,2021-05-13 04:31:15,40.3495,-88.9861,1359748,24640,,,17.0,10730.486170851056,23435198.0,,1.812100477441408,84000017.0,USA,184939.46529074237,
Indiana,US,2021-05-13 04:31:15,39.8494,-86.2583,731810,13445,,,18.0,10870.264321466666,10050352.0,,1.8372255093535208,84000018.0,USA,149287.3597843445,
Iowa,US,2021-05-13 04:31:15,42.0115,-93.2105,368566,5994,,,19.0,11681.705952641303,1444607.0,,1.6263030230677815,84000019.0,USA,45786.84466588697,
Kansas,US,2021-05-13 04:31:15,38.5266,-96.7265,312801,5030,,,20.0,10736.947682261509,1389036.0,,1.6080511251562497,84000020.0,USA,47678.897640281815,
Kentucky,US,2021-05-13 04:31:15,37.6681,-84.6701,450541,6630,,,21.0,10084.466790653658,5198671.0,,1.4715641861672966,84000021.0,USA,116361.94054488768,
Louisiana,US,2021-05-13 04:31:15,31.1695,-91.8678,463997,10463,,,22.0,9981.018733030543,6624543.0,,2.2549714761086816,84000022.0,USA,142500.24845153387,
Maine,US,2021-05-13 04:31:15,44.6939,-69.3819,64748,798,,,23.0,4816.799730994813,2153200.0,,1.2324705010193364,84000023.0,USA,160183.06636155606,
Maryland,US,2021-05-13 04:31:15,39.0639,-76.8021,454271,8879,,,24.0,7513.976922364399,9960926.0,,1.954560163426677,84000024.0,USA,164761.05252014662,
Massachusetts,US,2021-05-13 04:31:15,42.2302,-71.5301,699187,17712,,,25.0,10144.166785273796,22040242.0,,2.533227877520606,84000025.0,USA,319771.23550036905,
Michigan,US,2021-05-13 04:31:15,43.3266,-84.5361,970376,19528,,,26.0,9716.530435951972,13237474.0,,2.0124158058319663,84000026.0,USA,132548.9490837808,
Minnesota,US,2021-05-13 04:31:15,45.6945,-93.9002,590436,7348,,,27.0,10469.406514467611,8786150.0,,1.24450406140547,84000027.0,USA,155792.96663328385,
Mississippi,US,2021-05-13 04:31:15,32.7416,-89.6787,314147,7244,,,28.0,10555.486301257097,1911250.0,,2.305926843165779,84000028.0,USA,64218.89495452009,
Missouri,US,2021-05-13 04:31:15,38.4561,-92.2884,598292,9252,,,29.0,9748.252851194344,5378931.0,,1.546402091286529,84000029.0,USA,87641.45176122637,
Montana,US,2021-05-13 04:31:15,46.9219,-110.4544,110317,1595,,,30.0,10321.78806075724,1339567.0,,1.4458333711032751,84000030.0,USA,125336.3186742242,
Nebraska,US,2021-05-13 04:31:15,41.1254,-98.2681,222088,2257,,,31.0,11480.928532140066,2905545.0,,1.0162638233493029,84000031.0,USA,150203.31801770878,
Nevada,US,2021-05-13 04:31:15,38.3135,-117.0554,319714,5515,,,32.0,10379.798945248229,3269198.0,,1.7249792001601432,84000032.0,USA,106137.41641657113,
New Hampshire,US,2021-05-13 04:31:15,43.4525,-71.5639,97093,1322,,,33.0,7140.7085770432095,1914977.0,,1.3615811644505784,84000033.0,USA,140837.06022823972,
New Jersey,US,2021-05-13 04:31:15,40.2989,-74.521,1009093,25882,,,34.0,11360.85807666803,14028034.0,,2.5648775682717053,84000034.0,USA,157934.40581658352,
New Mexico,US,2021-05-13 04:31:15,34.8405,-106.2485,200232,4111,,,35.0,9549.27655044832,3360815.0,,2.053118382676096,84000035.0,USA,160280.83358251912,
New York,US,2021-05-13 04:31:15,42.1657,-74.9481,2077563,52620,,,36.0,10679.60256736543,53039763.0,,2.5327751793808417,84000036.0,USA,272648.0925523096,
North Carolina,US,2021-05-13 04:31:15,35.6301,-79.8064,986443,12830,,,37.0,9405.368988272789,11615808.0,,1.3006326772048664,84000037.0,USA,110752.43104460262,
North Dakota,US,2021-05-13 04:31:15,47.5289,-99.784,108763,1532,,,38.0,14272.198325070663,1538142.0,,1.4085672517308276,84000038.0,USA,201839.48287672127,
Northern Mariana Islands,US,2021-05-13 04:31:15,15.0979,145.6739,170,2,,,69.0,308.28376613956186,17542.0,,1.1764705882352942,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-13 04:31:15,40.3888,-82.7649,1087182,20038,,,39.0,9300.818711449128,12723863.0,,1.84292970266248,84000039.0,USA,108852.37528979992,
Oklahoma,US,2021-05-13 04:31:15,35.5653,-96.9289,450543,6878,,,40.0,11386.057668858326,4027953.0,,1.5266023442823438,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-13 04:31:15,44.572,-122.0709,193014,2560,,,41.0,4576.245507958414,4851066.0,,1.326328660097195,84000041.0,USA,115015.8485462702,
Pennsylvania,US,2021-05-13 04:31:15,40.5908,-77.2098,1191476,26626,,,42.0,9306.960035663207,13449817.0,,2.234707203502211,84000042.0,USA,105060.36991595603,
