FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
37195,Wilson County,NC,49.5,63224.0
30001,Beaverhead County,MT,53.1,7812.0
29185,St. Clair County,MO,34.1,7540.0
40017,Canadian County,OK,57.0,109752.0
42125,Washington County,PA,61.8,166709.0
37049,Craven County,NC,55.8,80387.0
48265,Kerr County,TX,0.0,42636.0
28131,Stone County,MS,40.0,14382.0
27081,Lincoln County,MN,51.5,4319.0
48243,Jeff Davis County,TX,0.0,2119.0
17027,Clinton County,IL,52.0,29653.0
41017,Deschutes County,OR,68.2,158560.0
54091,Taylor County,WV,4.7,13397.0
51083,Halifax County,VA,20.0,27075.0
12119,Sumter County,FL,75.8,123025.0
21103,Henry County,KY,57.4,12384.0
41047,Marion County,OR,62.9,263189.0
50017,Orange County,VT,50.9,23656.0
37193,Wilkes County,NC,40.9,54628.0
53017,Douglas County,WA,62.5,32246.0
36047,Kings County,NY,62.9,1979232.0
55077,Marquette County,WI,54.1,12577.0
08053,Hinsdale County,CO,56.8,697.0
13163,Jefferson County,GA,29.4,11799.0
20133,Neosho County,KS,25.4,12082.0
16085,Valley County,ID,60.6,9310.0
21011,Bath County,KY,54.6,9305.0
56009,Converse County,WY,33.5,10448.0
27109,Olmsted County,MN,76.3,119603.0
27025,Chisago County,MN,57.5,43741.0
37167,Stanly County,NC,25.0,49282.0
13155,Irwin County,GA,10.9,7458.0
13107,Emanuel County,GA,28.1,17032.0
08077,Mesa County,CO,49.4,121401.0
19033,Cerro Gordo County,IA,64.6,33623.0
45081,Saluda County,SC,29.6,16103.0
42021,Cambria County,PA,56.0,105298.0
22061,Lincoln Parish,LA,40.6,37430.0
28067,Jones County,MS,40.1,51067.0
20049,Elk County,KS,34.3,1950.0
38093,Stutsman County,ND,51.7,16558.0
46049,Faulk County,SD,54.5,1708.0
13067,Cobb County,GA,41.5,583231.0
31021,Burt County,NE,59.9,5006.0
48379,Rains County,TX,0.0,9989.0
54023,Grant County,WV,15.7,9324.0
18039,Elkhart County,IN,46.3,149899.0
19047,Crawford County,IA,57.4,12600.0
18015,Carroll County,IN,36.3,15790.0
48435,Sutton County,TX,0.0,2886.0
54011,Cabell County,WV,24.1,73869.0
48279,Lamb County,TX,0.0,9343.0
37175,Transylvania County,NC,52.6,29099.0
48091,Comal County,TX,0.0,121086.0
45037,Edgefield County,SC,53.8,22419.0
37117,Martin County,NC,95.7,17917.0
13307,Webster County,GA,16.2,2124.0
06027,Inyo County,CA,0.0,14312.0
32015,Lander County,NV,39.6,4084.0
37169,Stokes County,NC,35.9,37145.0
18069,Huntington County,IN,53.9,28633.0
48069,Castro County,TX,0.0,5371.0
56021,Laramie County,WY,53.0,76574.0
48083,Coleman County,TX,0.0,6514.0
48131,Duval County,TX,0.0,8298.0
51035,Carroll County,VA,9.9,24490.0
47001,Anderson County,TN,54.5,60687.0
29221,Washington County,MO,31.3,19131.0
48169,Garza County,TX,0.0,5187.0
13049,Charlton County,GA,9.6,10935.0
36063,Niagara County,NY,66.0,167587.0
48353,Nolan County,TX,0.0,10885.0
20145,Pawnee County,KS,51.7,5364.0
50003,Bennington County,VT,41.7,28862.0
02158,Kusilvak Census Area,AK,80.4,4874.0
17097,Lake County,IL,67.3,530369.0
10003,New Castle County,DE,65.9,439354.0
21005,Anderson County,KY,61.2,17402.0
29153,Ozark County,MO,29.9,7416.0
40087,McClain County,OK,49.8,30150.0
53063,Spokane County,WA,61.2,407945.0
42019,Butler County,PA,63.2,150850.0
47141,Putnam County,TN,49.0,63524.0
49043,Summit County,UT,86.1,32042.0
29043,Christian County,MO,48.1,66365.0
42069,Lackawanna County,PA,73.7,166709.0
38061,Mountrail County,ND,39.1,7637.0
13281,Towns County,GA,8.8,10505.0
21009,Barren County,KY,45.8,33861.0
06065,Riverside County,CA,56.0,1856392.0
72037,Ceiba Municipio,PR,61.9,8949.0
37083,Halifax County,NC,49.9,39391.0
46121,Todd County,SD,62.2,5935.0
12086,Miami-Dade County,FL,80.0,2167261.0
18089,Lake County,IN,58.0,372865.0
27157,Wabasha County,MN,72.6,16950.0
08091,Ouray County,CO,61.4,4196.0
45063,Lexington County,SC,51.8,229908.0
45005,Allendale County,SC,53.8,7033.0
56011,Crook County,WY,29.4,5711.0
37137,Pamlico County,NC,54.0,10805.0
42025,Carbon County,PA,62.7,51877.0
29045,Clark County,MO,30.1,5270.0
36055,Monroe County,NY,72.3,588835.0
39137,Putnam County,OH,43.4,25257.0
18179,Wells County,IN,46.3,21337.0
13297,Walton County,GA,23.3,71492.0
13105,Elbert County,GA,17.4,15034.0
18177,Wayne County,IN,49.2,51411.0
51191,Washington County,VA,42.7,44077.0
21183,Ohio County,KY,40.1,18161.0
41067,Washington County,OR,75.8,466437.0
12075,Levy County,FL,43.1,33437.0
24510,Baltimore city,MD,62.2,473790.0
72021,Bayamon Municipio,PR,79.2,138914.0
19129,Mills County,IA,56.7,11613.0
29205,Shelby County,MO,50.9,4498.0
20197,Wabaunsee County,KS,48.2,5339.0
21117,Kenton County,KY,64.8,127578.0
16059,Lemhi County,ID,46.3,6530.0
48467,Van Zandt County,TX,0.0,43587.0
31085,Hayes County,NE,24.4,706.0
55111,Sauk County,WI,65.7,49825.0
39143,Sandusky County,OH,46.3,45583.0
20131,Nemaha County,KS,58.7,7468.0
30039,Granite County,MT,35.8,2886.0
28123,Scott County,MS,45.9,20613.0
01119,Sumter County,AL,42.1,10067.0
19155,Pottawattamie County,IA,58.0,71371.0
30085,Roosevelt County,MT,62.6,7320.0
28071,Lafayette County,MS,52.6,44011.0
26159,Van Buren County,MI,56.9,58196.0
53001,Adams County,WA,62.9,12814.0
51580,Covington city,VA,0.0,4388.0
26099,Macomb County,MI,57.7,692171.0
05009,Boone County,AR,36.0,28890.0
31013,Box Butte County,NE,32.3,8045.0
01081,Lee County,AL,36.2,129821.0
21175,Morgan County,KY,45.7,10935.0
35057,Torrance County,NM,42.1,12333.0
48227,Howard County,TX,0.0,28652.0
17145,Perry County,IL,38.9,16866.0
49047,Uintah County,UT,42.1,23981.0
51051,Dickenson County,VA,34.3,11517.0
26139,Ottawa County,MI,58.6,222551.0
36077,Otsego County,NY,58.4,50138.0
20089,Jewell County,KS,48.3,2293.0
47105,Loudon County,TN,62.6,43729.0
48395,Robertson County,TX,0.0,13074.0
34041,Warren County,NJ,65.6,84914.0
38075,Renville County,ND,37.8,1802.0
17107,Logan County,IL,46.6,23117.0
48161,Freestone County,TX,0.0,15245.0
47099,Lawrence County,TN,35.8,33151.0
12069,Lake County,FL,64.1,297740.0
51163,Rockbridge County,VA,16.0,18703.0
42073,Lawrence County,PA,52.1,68515.0
36043,Herkimer County,NY,58.7,48793.0
54049,Marion County,WV,10.0,44850.0
34025,Monmouth County,NJ,67.6,489383.0
21213,Simpson County,KY,52.6,14162.0
34015,Gloucester County,NJ,60.6,228537.0
16057,Latah County,ID,55.6,32723.0
45003,Aiken County,SC,43.8,134333.0
26051,Gladwin County,MI,48.9,20722.0
12055,Highlands County,FL,47.9,88350.0
38051,McIntosh County,ND,41.8,2036.0
48345,Motley County,TX,0.0,963.0
37103,Jones County,NC,46.9,7704.0
48155,Foard County,TX,0.0,924.0
09001,Fairfield County,CT,79.8,733666.0
54087,Roane County,WV,5.4,10907.0
30031,Gallatin County,MT,57.8,91888.0
31113,Logan County,NE,20.1,573.0
72061,Guaynabo Municipio,PR,81.0,68713.0
22015,Bossier Parish,LA,44.4,95685.0
45023,Chester County,SC,43.2,25033.0
27151,Swift County,MN,58.7,7112.0
06015,Del Norte County,CA,39.0,21990.0
41053,Polk County,OR,63.4,66856.0
16061,Lewis County,ID,47.9,3007.0
55057,Juneau County,WI,52.7,21357.0
16075,Payette County,ID,32.6,17756.0
26057,Gratiot County,MI,45.0,32861.0
02180,Nome Census Area,AK,79.8,6544.0
29179,Reynolds County,MO,23.5,5012.0
31009,Blaine County,NE,24.0,379.0
20149,Pottawatomie County,KS,42.7,17322.0
72059,Guayanilla Municipio,PR,70.9,14463.0
21055,Crittenden County,KY,37.8,6865.0
72139,Trujillo Alto Municipio,PR,47.0,52255.0
08031,Denver County,CO,72.7,588586.0
48277,Lamar County,TX,0.0,38086.0
38089,Stark County,ND,36.7,22941.0
29161,Phelps County,MO,43.4,35235.0
36039,Greene County,NY,59.5,39542.0
05111,Poinsett County,AR,40.7,17949.0
25003,Berkshire County,MA,53.3,104096.0
22063,Livingston Parish,LA,38.9,104908.0
02185,North Slope Borough,AK,38.5,7201.0
06101,Sutter County,CA,57.0,71995.0
20055,Finney County,KS,41.9,25471.0
18001,Adams County,IN,40.5,24541.0
42017,Bucks County,PA,69.7,501426.0
08029,Delta County,CO,47.9,25048.0
04011,Greenlee County,AZ,44.8,6929.0
51660,Harrisonburg city,VA,5.0,44217.0
21025,Breathitt County,KY,44.8,10003.0
01025,Clarke County,AL,42.0,18589.0
35011,De Baca County,NM,42.9,1357.0
34029,Ocean County,NJ,57.8,460496.0
20081,Haskell County,KS,39.5,2859.0
25019,Nantucket County,MA,1.5,9029.0
13075,Cook County,GA,37.9,12946.0
40095,Marshall County,OK,43.2,13028.0
23029,Washington County,ME,69.6,25458.0
18005,Bartholomew County,IN,61.8,63900.0
42005,Armstrong County,PA,59.1,52371.0
37157,Rockingham County,NC,46.3,72695.0
35005,Chaves County,NM,39.5,47845.0
48495,Winkler County,TX,0.0,5681.0
29195,Saline County,MO,47.5,17693.0
51045,Craig County,VA,2.1,4232.0
17133,Monroe County,IL,58.6,27007.0
40023,Choctaw County,OK,31.9,11125.0
54089,Summers County,WV,17.2,10547.0
47055,Giles County,TN,36.9,23330.0
22039,Evangeline Parish,LA,35.9,25073.0
38065,Oliver County,ND,27.0,1464.0
13125,Glascock County,GA,11.1,2328.0
21113,Jessamine County,KY,56.6,41273.0
06009,Calaveras County,CA,49.1,38077.0
55095,Polk County,WI,52.3,34771.0
37091,Hertford County,NC,29.6,19299.0
20045,Douglas County,KS,59.4,100233.0
17123,Marshall County,IL,53.2,9119.0
26131,Ontonagon County,MI,68.0,5005.0
12015,Charlotte County,FL,61.2,166579.0
48105,Crockett County,TX,0.0,2604.0
12063,Jackson County,FL,40.2,37647.0
17085,Jo Daviess County,IL,77.0,17257.0
42075,Lebanon County,PA,56.9,109639.0
42029,Chester County,PA,67.6,407024.0
34003,Bergen County,NJ,76.7,735893.0
29207,Stoddard County,MO,37.8,22705.0
05133,Sevier County,AR,42.2,12141.0
04012,La Paz County,AZ,44.6,17602.0
13233,Polk County,GA,11.2,31800.0
19109,Kossuth County,IA,57.0,11554.0
48193,Hamilton County,TX,0.0,6622.0
51133,Northumberland County,VA,26.2,10340.0
13319,Wilkinson County,GA,18.9,6934.0
06097,Sonoma County,CA,74.7,398831.0
27047,Freeborn County,MN,58.2,23667.0
48311,McMullen County,TX,0.0,596.0
51036,Charles City County,VA,3.9,5939.0
36111,Ulster County,NY,69.1,146629.0
17115,Macon County,IL,49.1,80909.0
48399,Runnels County,TX,0.0,7885.0
01035,Conecuh County,AL,37.6,9593.0
01073,Jefferson County,AL,50.7,508723.0
46109,Roberts County,SD,58.9,7349.0
45007,Anderson County,SC,39.6,156658.0
17171,Scott County,IL,41.1,3908.0
08014,Broomfield County,CO,79.7,54894.0
28057,Itawamba County,MS,33.4,18362.0
37007,Anson County,NC,28.3,19608.0
48223,Hopkins County,TX,0.0,28123.0
42013,Blair County,PA,52.3,97209.0
22005,Ascension Parish,LA,50.1,92983.0
42099,Perry County,PA,51.9,36410.0
46095,Mellette County,SD,37.4,1427.0
51019,Bedford County,VA,23.0,63465.0
06105,Trinity County,CA,0.0,10154.0
12033,Escambia County,FL,50.5,252085.0
22067,Morehouse Parish,LA,44.0,18848.0
48157,Fort Bend County,TX,0.0,590029.0
18049,Fulton County,IN,43.2,15299.0
